id,previous_reading,current_reading,excess_consumption,total_consumed,finished_at,period_id,water_meter_id,code,created_at,created_by_id,operator_id,status,updated_at,updated_by_id
5768,1079,1091,2,12,2023-09-04 15:31:10.534593 +00:00,29,572,LE-02996,,3,3,F,2023-09-04 15:31:10.546601 +00:00,3
5772,1820,1829,0,9,2023-09-04 15:32:21.536730 +00:00,29,576,LE-03000,,3,3,F,2023-09-04 15:32:21.544006 +00:00,3
5827,1473,1473,0,0,2023-09-04 16:05:54.058248 +00:00,29,631,LE-03055,,3,3,F,2023-09-04 16:05:54.064507 +00:00,3
5807,2552,2553,0,1,2023-09-04 16:06:34.394827 +00:00,29,611,LE-03035,,3,3,F,2023-09-04 16:06:34.400912 +00:00,3
5773,2858,2868,0,10,2023-09-04 16:10:26.217692 +00:00,29,577,LE-03001,,3,3,F,2023-09-04 16:10:26.246336 +00:00,3
5788,1658,1670,2,12,2023-09-04 16:28:22.896109 +00:00,29,592,LE-03016,,3,3,F,2023-09-04 16:28:22.903557 +00:00,3
5784,2591,2597,0,6,2023-09-04 16:31:22.319715 +00:00,29,588,LE-03012,,3,3,F,2023-09-04 16:31:22.326574 +00:00,3
5787,2264,2269,0,5,2023-09-04 16:36:14.482505 +00:00,29,591,LE-03015,,3,3,F,2023-09-04 16:36:14.541299 +00:00,3
5781,1815,1815,0,0,2023-09-04 16:40:46.776426 +00:00,29,585,LE-03009,,3,3,F,2023-09-04 16:40:46.782159 +00:00,3
5782,721,721,0,0,2023-09-04 16:41:19.309288 +00:00,29,586,LE-03010,,3,3,F,2023-09-04 16:41:19.316006 +00:00,3
5789,95,98,0,3,2023-09-04 16:42:42.050652 +00:00,29,593,LE-03017,,3,3,F,2023-09-04 16:42:42.056735 +00:00,3
5786,3753,3780,17,27,2023-09-04 16:43:20.334707 +00:00,29,590,LE-03014,,3,3,F,2023-09-04 16:43:20.352677 +00:00,3
5796,875,889,4,14,2023-09-04 16:43:59.785448 +00:00,29,600,LE-03024,,3,3,F,2023-09-04 16:43:59.804672 +00:00,3
5793,6763,6787,14,24,2023-09-04 16:46:24.007951 +00:00,29,597,LE-03021,,3,3,F,2023-09-04 16:46:24.025018 +00:00,3
5794,5241,5265,14,24,2023-09-04 16:47:12.603453 +00:00,29,598,LE-03022,,3,3,F,2023-09-04 16:47:12.609653 +00:00,3
5795,1679,1717,28,38,2023-09-04 16:48:56.248238 +00:00,29,599,LE-03023,,3,3,F,2023-09-04 16:48:56.255428 +00:00,3
5792,3238,3257,9,19,2023-09-04 16:50:22.965813 +00:00,29,596,LE-03020,,3,3,F,2023-09-04 16:50:22.972155 +00:00,3
5797,5190,5220,20,30,2023-09-04 16:51:00.842854 +00:00,29,601,LE-03025,,3,3,F,2023-09-04 16:51:00.889119 +00:00,3
5790,515,515,0,0,2023-09-04 16:53:28.357894 +00:00,29,594,LE-03018,,3,3,F,2023-09-04 16:53:28.367926 +00:00,3
5791,4298,4328,20,30,2023-09-04 16:54:05.335295 +00:00,29,595,LE-03019,,3,3,F,2023-09-04 16:54:05.341293 +00:00,3
5801,991,993,0,2,2023-09-04 16:54:32.153551 +00:00,29,605,LE-03029,,3,3,F,2023-09-04 16:54:32.160724 +00:00,3
5800,236,254,8,18,2023-09-04 16:55:09.243738 +00:00,29,604,LE-03028,,3,3,F,2023-09-04 16:55:09.280418 +00:00,3
5798,3161,3181,10,20,2023-09-04 16:55:58.395665 +00:00,29,602,LE-03026,,3,3,F,2023-09-04 16:55:58.402105 +00:00,3
5802,3581,3592,1,11,2023-09-04 17:08:55.825133 +00:00,29,606,LE-03030,,3,3,F,2023-09-04 17:08:55.830960 +00:00,3
5804,182,182,0,0,2023-09-04 17:10:56.224709 +00:00,29,608,LE-03032,,3,3,F,2023-09-04 17:10:56.231824 +00:00,3
6262,486,490,0,4,2023-11-01 19:09:16.099933 +00:00,31,378,LE-03490,2023-11-01 13:43:45.769223 +00:00,,3,F,2023-11-01 19:09:16.113276 +00:00,
7311,1,1,0,0,2024-02-01 22:13:35.323826 +00:00,34,395,LE-04539,2024-02-01 12:22:59.959345 +00:00,,3,F,2024-02-01 22:13:35.331321 +00:00,
5877,1859,1882,13,23,2023-09-01 14:12:03.216556 +00:00,29,681,LE-03105,,3,3,F,,3
5870,2958,2959,0,1,2023-09-01 14:22:29.271224 +00:00,29,674,LE-03098,,3,3,F,,3
5872,1141,1144,0,3,2023-09-01 14:25:01.553918 +00:00,29,676,LE-03100,,3,3,F,,3
5868,1662,1662,0,0,2023-09-01 16:11:04.846893 +00:00,29,672,LE-03096,,3,3,F,,3
5843,1874,1880,0,6,2023-09-01 16:13:26.360888 +00:00,29,647,LE-03071,,3,3,F,,3
5850,3648,3677,19,29,2023-09-01 16:18:35.637612 +00:00,29,654,LE-03078,,3,3,F,,3
5861,296,296,0,0,2023-09-01 16:28:48.102948 +00:00,29,665,LE-03089,,3,3,F,,3
5844,1208,1209,0,1,2023-09-01 16:34:34.843173 +00:00,29,648,LE-03072,,3,3,F,,3
5866,984,989,0,5,2023-09-01 16:36:27.609181 +00:00,29,670,LE-03094,,3,3,F,,3
5849,1620,1632,2,12,2023-09-01 16:38:07.270392 +00:00,29,653,LE-03077,,3,3,F,,3
5845,1521,1537,6,16,2023-09-01 16:40:08.625526 +00:00,29,649,LE-03073,,3,3,F,,3
5810,4994,5014,10,20,2023-09-04 17:13:56.796416 +00:00,29,614,LE-03038,,3,3,F,2023-09-04 17:13:56.802677 +00:00,3
5805,4842,4850,0,8,2023-09-04 17:14:31.910421 +00:00,29,609,LE-03033,,3,3,F,2023-09-04 17:14:31.921033 +00:00,3
5808,2427,2440,3,13,2023-09-04 17:15:00.629061 +00:00,29,612,LE-03036,,3,3,F,2023-09-04 17:15:00.651190 +00:00,3
5809,4264,4269,0,5,2023-09-04 17:18:42.686599 +00:00,29,613,LE-03037,,3,3,F,2023-09-04 17:18:42.692961 +00:00,3
5771,108,108,0,0,2023-09-04 22:13:31.964759 +00:00,29,575,LE-02999,,3,3,F,2023-09-04 22:13:31.971037 +00:00,3
5828,996,999,0,3,2023-09-05 14:20:51.279689 +00:00,29,632,LE-03056,,3,3,F,2023-09-05 14:20:51.285569 +00:00,3
5829,2519,2526,0,7,2023-09-05 14:22:47.268269 +00:00,29,633,LE-03057,,3,3,F,2023-09-05 14:22:47.278277 +00:00,3
5817,1192,1192,0,0,2023-09-05 14:26:44.881429 +00:00,29,621,LE-03045,,3,3,F,2023-09-05 14:26:44.887636 +00:00,3
5811,1026,1034,0,8,2023-09-05 14:29:36.442476 +00:00,29,615,LE-03039,,3,3,F,2023-09-05 14:29:36.448228 +00:00,3
5818,197,197,0,0,2023-09-05 14:41:21.746265 +00:00,29,622,LE-03046,,3,3,F,2023-09-05 14:41:21.751764 +00:00,3
5867,2989,3001,2,12,2023-09-01 17:01:21.606284 +00:00,29,671,LE-03095,,3,3,F,,3
5848,1499,1507,0,8,2023-09-01 17:03:15.511724 +00:00,29,652,LE-03076,,3,3,F,,3
5865,610,617,0,7,2023-09-01 17:07:25.535647 +00:00,29,669,LE-03093,,3,3,F,,3
5846,3038,3045,0,7,2023-09-01 17:10:30.900821 +00:00,29,650,LE-03074,,3,3,F,,3
5847,1305,1308,0,3,2023-09-01 17:11:23.375263 +00:00,29,651,LE-03075,,3,3,F,,3
5852,3811,3811,0,0,2023-09-01 17:22:53.959601 +00:00,29,656,LE-03080,,3,3,F,,3
5884,396,398,0,2,2023-09-01 17:31:48.896437 +00:00,29,689,LE-03112,,3,3,F,,3
5851,2661,2678,7,17,2023-09-04 14:17:35.659017 +00:00,29,655,LE-03079,,3,3,F,2023-09-04 14:17:35.666241 +00:00,3
5862,2014,2022,0,8,2023-09-04 14:18:43.791072 +00:00,29,666,LE-03090,,3,3,F,2023-09-04 14:18:43.796918 +00:00,3
5864,2040,2040,0,0,2023-09-04 14:19:17.052119 +00:00,29,668,LE-03092,,3,3,F,2023-09-04 14:19:17.058465 +00:00,3
5863,205,205,0,0,2023-09-04 14:19:31.618365 +00:00,29,667,LE-03091,,3,3,F,2023-09-04 14:19:31.624613 +00:00,3
5858,719,725,0,6,2023-09-04 14:22:13.746361 +00:00,29,662,LE-03086,,3,3,F,2023-09-04 14:22:13.752366 +00:00,3
5880,2207,2221,4,14,2023-09-04 14:29:10.885545 +00:00,29,684,LE-03108,,3,3,F,2023-09-04 14:29:10.891779 +00:00,3
5869,5771,5792,11,21,2023-09-04 14:34:43.328808 +00:00,29,673,LE-03097,,3,3,F,2023-09-04 14:34:43.334696 +00:00,3
5857,4809,4833,14,24,2023-09-04 14:42:56.299999 +00:00,29,661,LE-03085,,3,3,F,2023-09-04 14:42:56.306968 +00:00,3
5878,4431,4448,7,17,2023-09-04 14:44:35.165422 +00:00,29,682,LE-03106,,3,3,F,2023-09-04 14:44:35.172221 +00:00,3
5860,2474,2475,0,1,2023-09-04 14:46:45.299418 +00:00,29,664,LE-03088,,3,3,F,2023-09-04 14:46:45.305665 +00:00,3
5876,1395,1411,6,16,2023-09-04 14:52:06.663597 +00:00,29,680,LE-03104,,3,3,F,2023-09-04 14:52:06.676686 +00:00,3
5853,1233,1233,0,0,2023-09-04 14:55:33.478958 +00:00,29,657,LE-03081,,3,3,F,2023-09-04 14:55:33.485997 +00:00,3
5883,329,330,0,1,2023-09-04 15:11:17.205433 +00:00,29,687,LE-03111,,3,3,F,2023-09-04 15:11:17.229977 +00:00,3
5591,1,1,0,0,2023-09-04 15:54:54.707519 +00:00,29,395,LE-02819,,3,3,F,2023-09-04 15:54:54.713938 +00:00,3
5871,2610,2630,10,20,2023-09-04 15:59:22.689321 +00:00,29,675,LE-03099,,3,3,F,2023-09-04 15:59:22.696027 +00:00,3
5881,3324,3351,17,27,2023-09-04 16:19:16.698436 +00:00,29,685,LE-03109,,3,3,F,2023-09-04 16:19:16.706900 +00:00,3
5882,2352,2364,2,12,2023-09-04 16:23:05.450780 +00:00,29,686,LE-03110,,3,3,F,2023-09-04 16:23:05.470868 +00:00,3
5874,3733,3748,5,15,2023-09-04 16:24:43.060020 +00:00,29,678,LE-03102,,3,3,F,2023-09-04 16:24:43.066784 +00:00,3
5854,3718,3722,0,4,2023-09-04 16:37:46.305358 +00:00,29,658,LE-03082,,3,3,F,2023-09-04 16:37:46.311417 +00:00,3
5856,1489,1501,2,12,2023-09-04 16:38:15.237915 +00:00,29,660,LE-03084,,3,3,F,2023-09-04 16:38:15.252795 +00:00,3
6385,2903,2910,0,7,2023-11-01 19:11:37.202923 +00:00,31,501,LE-03613,2023-11-01 13:43:45.772477 +00:00,,3,F,2023-11-01 19:11:37.212337 +00:00,
7369,3604,3606,0,2,2024-02-01 22:14:14.136118 +00:00,34,451,LE-04597,2024-02-01 12:22:59.960619 +00:00,,3,F,2024-02-01 22:14:14.143158 +00:00,
6591,3275,3295,10,20,2023-12-04 15:06:01.741336 +00:00,32,362,LE-03819,2023-12-02 21:42:52.792865 +00:00,,3,F,2023-12-04 15:06:01.755868 +00:00,
6588,481,489,0,8,2023-12-04 15:13:11.477422 +00:00,32,359,LE-03816,2023-12-02 21:42:52.792804 +00:00,,3,F,2023-12-04 15:13:11.488290 +00:00,
6583,1177,1194,7,17,2023-12-04 15:17:28.418935 +00:00,32,354,LE-03811,2023-12-02 21:42:52.792698 +00:00,,3,F,2023-12-04 15:17:28.441861 +00:00,
6590,3112,3118,0,6,2023-12-04 16:42:28.627243 +00:00,32,361,LE-03818,2023-12-02 21:42:52.792845 +00:00,,3,F,2023-12-04 16:42:28.644458 +00:00,
6582,1584,1599,5,15,2023-12-04 17:32:38.406403 +00:00,32,353,LE-03810,2023-12-02 21:42:52.792676 +00:00,,3,F,2023-12-04 17:32:38.417184 +00:00,
6589,727,764,27,37,2023-12-04 21:29:13.912435 +00:00,32,360,LE-03817,2023-12-02 21:42:52.792825 +00:00,,3,F,2023-12-04 21:29:13.927007 +00:00,
6587,1474,1489,5,15,2023-12-05 14:09:10.910112 +00:00,32,358,LE-03815,2023-12-02 21:42:52.792783 +00:00,,3,F,2023-12-05 14:09:10.918870 +00:00,
6581,741,746,0,5,2023-12-05 14:51:06.715669 +00:00,32,352,LE-03809,2023-12-02 21:42:52.792654 +00:00,,3,F,2023-12-05 14:51:06.723872 +00:00,
6586,1498,1518,10,20,2023-12-07 00:15:23.991076 +00:00,32,357,LE-03814,2023-12-02 21:42:52.792763 +00:00,,3,F,2023-12-07 00:15:23.998185 +00:00,
5562,1235,1252,7,17,2023-09-01 13:43:14.656468 +00:00,29,365,LE-02790,,3,3,F,,3
5593,1905,1932,17,27,2023-09-01 13:58:59.176543 +00:00,29,397,LE-02821,,3,3,F,,3
5613,73,73,0,0,2023-09-01 14:01:48.427755 +00:00,29,417,LE-02841,,3,3,F,,3
6412,21,21,0,0,2023-11-01 19:57:20.136962 +00:00,31,528,LE-03640,2023-11-01 13:43:45.773171 +00:00,,3,F,2023-11-01 19:57:20.144509 +00:00,
7444,5868,5894,16,26,2024-02-01 22:18:27.787616 +00:00,34,527,LE-04672,2024-02-01 12:22:59.962536 +00:00,,3,F,2024-02-01 22:18:27.794340 +00:00,
6593,3160,3175,5,15,2023-12-04 13:57:44.984424 +00:00,32,364,LE-03821,2023-12-02 21:42:52.792906 +00:00,,3,F,2023-12-04 13:57:44.996834 +00:00,
6594,1282,1297,5,15,2023-12-04 14:00:24.456759 +00:00,32,365,LE-03822,2023-12-02 21:42:52.792927 +00:00,,3,F,2023-12-04 14:00:24.465010 +00:00,
6641,517,545,18,28,2023-12-04 14:01:48.078867 +00:00,32,414,LE-03869,2023-12-02 21:42:52.793978 +00:00,,3,F,2023-12-04 14:01:48.086722 +00:00,
6625,1998,2031,23,33,2023-12-04 14:14:00.116462 +00:00,32,397,LE-03853,2023-12-02 21:42:52.793660 +00:00,,3,F,2023-12-04 14:14:00.128330 +00:00,
6644,73,73,0,0,2023-12-04 14:15:55.474008 +00:00,32,417,LE-03872,2023-12-02 21:42:52.794037 +00:00,,3,F,2023-12-04 14:15:55.482277 +00:00,
6592,2516,2532,6,16,2023-12-04 14:43:50.172881 +00:00,32,363,LE-03820,2023-12-02 21:42:52.792886 +00:00,,3,F,2023-12-04 14:43:50.181908 +00:00,
6595,152,155,0,3,2023-12-04 15:22:34.122385 +00:00,32,366,LE-03823,2023-12-02 21:42:52.792960 +00:00,,3,F,2023-12-04 15:22:34.131295 +00:00,
6647,392,420,18,28,2023-12-04 16:01:08.066163 +00:00,32,420,LE-03875,2023-12-02 21:42:52.794097 +00:00,,3,F,2023-12-04 16:01:08.074169 +00:00,
6636,35,36,0,1,2023-12-04 16:14:15.603212 +00:00,32,409,LE-03864,2023-12-02 21:42:52.793878 +00:00,,3,F,2023-12-04 16:14:15.611939 +00:00,
6639,466,477,1,11,2023-12-04 16:17:23.537579 +00:00,32,412,LE-03867,2023-12-02 21:42:52.793938 +00:00,,3,F,2023-12-04 16:17:23.546336 +00:00,
6609,787,808,11,21,2023-12-04 16:24:34.869250 +00:00,32,381,LE-03837,2023-12-02 21:42:52.793339 +00:00,,3,F,2023-12-04 16:24:34.877205 +00:00,
6614,1974,2010,26,36,2023-12-04 16:25:46.116290 +00:00,32,386,LE-03842,2023-12-02 21:42:52.793440 +00:00,,3,F,2023-12-04 16:25:46.124718 +00:00,
6599,568,568,0,0,2023-12-04 16:30:46.676727 +00:00,32,370,LE-03827,2023-12-02 21:42:52.793047 +00:00,,3,F,2023-12-04 16:30:46.684966 +00:00,
6615,1384,1420,26,36,2023-12-04 16:34:50.580543 +00:00,32,387,LE-03843,2023-12-02 21:42:52.793460 +00:00,,3,F,2023-12-04 16:34:50.588995 +00:00,
6632,268,276,0,8,2023-12-04 16:37:25.756806 +00:00,32,405,LE-03860,2023-12-02 21:42:52.793799 +00:00,,3,F,2023-12-04 16:37:25.766112 +00:00,
6621,332,338,0,6,2023-12-04 16:46:50.075981 +00:00,32,393,LE-03849,2023-12-02 21:42:52.793581 +00:00,,3,F,2023-12-04 16:46:50.086108 +00:00,
6601,865,895,20,30,2023-12-04 17:04:43.410240 +00:00,32,372,LE-03829,2023-12-02 21:42:52.793086 +00:00,,3,F,2023-12-04 17:04:43.418294 +00:00,
6604,157,174,7,17,2023-12-04 17:20:16.070355 +00:00,32,376,LE-03832,2023-12-02 21:42:52.793146 +00:00,,3,F,2023-12-04 17:20:16.080220 +00:00,
6617,2449,2464,5,15,2023-12-04 17:27:44.612119 +00:00,32,389,LE-03845,2023-12-02 21:42:52.793501 +00:00,,3,F,2023-12-04 17:27:44.619984 +00:00,
6643,442,469,17,27,2023-12-04 17:29:26.383350 +00:00,32,416,LE-03871,2023-12-02 21:42:52.794018 +00:00,,3,F,2023-12-04 17:29:26.391038 +00:00,
6612,807,812,0,5,2023-12-04 19:23:51.688241 +00:00,32,384,LE-03840,2023-12-02 21:42:52.793400 +00:00,,3,F,2023-12-04 19:23:51.696108 +00:00,
6606,490,496,0,6,2023-12-04 19:35:43.589999 +00:00,32,378,LE-03834,2023-12-02 21:42:52.793188 +00:00,,3,F,2023-12-04 19:35:43.600748 +00:00,
6649,162,179,7,17,2023-12-04 19:36:55.446156 +00:00,32,422,LE-03877,2023-12-02 21:42:52.794139 +00:00,,3,F,2023-12-04 19:36:55.453744 +00:00,
6638,81,83,0,2,2023-12-04 19:47:42.246407 +00:00,32,411,LE-03866,2023-12-02 21:42:52.793918 +00:00,,3,F,2023-12-04 19:47:42.254710 +00:00,
6629,221,230,0,9,2023-12-04 20:05:58.300054 +00:00,32,402,LE-03857,2023-12-02 21:42:52.793740 +00:00,,3,F,2023-12-04 20:05:58.307754 +00:00,
6607,181,196,5,15,2023-12-04 20:07:17.579308 +00:00,32,379,LE-03835,2023-12-02 21:42:52.793208 +00:00,,3,F,2023-12-04 20:07:17.587219 +00:00,
6648,960,994,24,34,2023-12-04 20:09:15.398299 +00:00,32,421,LE-03876,2023-12-02 21:42:52.794117 +00:00,,3,F,2023-12-04 20:09:15.406108 +00:00,
6640,109,109,0,0,2023-12-04 20:09:59.681861 +00:00,32,413,LE-03868,2023-12-02 21:42:52.793958 +00:00,,3,F,2023-12-04 20:09:59.689495 +00:00,
6602,939,950,1,11,2023-12-04 20:11:44.950566 +00:00,32,373,LE-03830,2023-12-02 21:42:52.793106 +00:00,,3,F,2023-12-04 20:11:44.957999 +00:00,
6624,1,1,0,0,2023-12-04 20:13:49.881516 +00:00,32,396,LE-03852,2023-12-02 21:42:52.793640 +00:00,,3,F,2023-12-04 20:13:49.889460 +00:00,
6600,2159,2175,6,16,2023-12-04 20:23:13.023481 +00:00,32,371,LE-03828,2023-12-02 21:42:52.793067 +00:00,,3,F,2023-12-04 20:23:13.034687 +00:00,
6616,1373,1402,19,29,2023-12-04 20:25:38.724264 +00:00,32,388,LE-03844,2023-12-02 21:42:52.793481 +00:00,,3,F,2023-12-04 20:25:38.731649 +00:00,
6635,66,69,0,3,2023-12-04 20:26:16.180713 +00:00,32,408,LE-03863,2023-12-02 21:42:52.793859 +00:00,,3,F,2023-12-04 20:26:16.193606 +00:00,
6627,144,153,0,9,2023-12-04 20:26:41.734062 +00:00,32,400,LE-03855,2023-12-02 21:42:52.793700 +00:00,,3,F,2023-12-04 20:26:41.742062 +00:00,
6630,312,319,0,7,2023-12-04 20:29:07.485789 +00:00,32,403,LE-03858,2023-12-02 21:42:52.793759 +00:00,,3,F,2023-12-04 20:29:07.494002 +00:00,
6651,59,64,0,5,2023-12-04 20:40:31.126880 +00:00,32,424,LE-03879,2023-12-02 21:42:52.794178 +00:00,,3,F,2023-12-04 20:40:31.135333 +00:00,
6633,149,151,0,2,2023-12-04 21:13:23.282778 +00:00,32,406,LE-03861,2023-12-02 21:42:52.793819 +00:00,,3,F,2023-12-04 21:13:23.290080 +00:00,
6620,1090,1106,6,16,2023-12-04 21:26:18.346706 +00:00,32,392,LE-03848,2023-12-02 21:42:52.793561 +00:00,,3,F,2023-12-04 21:26:18.355021 +00:00,
6613,688,700,2,12,2023-12-04 21:31:06.047364 +00:00,32,385,LE-03841,2023-12-02 21:42:52.793420 +00:00,,3,F,2023-12-04 21:31:06.069692 +00:00,
6618,203,203,0,0,2023-12-04 21:31:35.491077 +00:00,32,390,LE-03846,2023-12-02 21:42:52.793521 +00:00,,3,F,2023-12-04 21:31:35.499206 +00:00,
6637,1,1,0,0,2023-12-04 21:36:56.100914 +00:00,32,410,LE-03865,2023-12-02 21:42:52.793898 +00:00,,3,F,2023-12-04 21:36:56.108662 +00:00,
6610,538,557,9,19,2023-12-04 22:39:58.827749 +00:00,32,382,LE-03838,2023-12-02 21:42:52.793360 +00:00,,3,F,2023-12-04 22:39:58.836297 +00:00,
6611,1187,1201,4,14,2023-12-05 14:11:29.613136 +00:00,32,383,LE-03839,2023-12-02 21:42:52.793381 +00:00,,3,F,2023-12-05 14:11:29.621334 +00:00,
6628,143,147,0,4,2023-12-05 14:22:25.458888 +00:00,32,401,LE-03856,2023-12-02 21:42:52.793720 +00:00,,3,F,2023-12-05 14:22:25.467382 +00:00,
6631,617,647,20,30,2023-12-05 14:28:04.837964 +00:00,32,404,LE-03859,2023-12-02 21:42:52.793779 +00:00,,3,F,2023-12-05 14:28:04.847193 +00:00,
6642,71,80,0,9,2023-12-05 14:31:42.413215 +00:00,32,415,LE-03870,2023-12-02 21:42:52.793998 +00:00,,3,F,2023-12-05 14:31:42.433051 +00:00,
6645,87,87,0,0,2023-12-05 14:33:18.340463 +00:00,32,418,LE-03873,2023-12-02 21:42:52.794057 +00:00,,3,F,2023-12-05 14:33:18.347831 +00:00,
6634,405,405,0,0,2023-12-05 14:40:31.341141 +00:00,32,407,LE-03862,2023-12-02 21:42:52.793839 +00:00,,3,F,2023-12-05 14:40:31.352204 +00:00,
6603,716,731,5,15,2023-12-05 14:41:29.383698 +00:00,32,374,LE-03831,2023-12-02 21:42:52.793126 +00:00,,3,F,2023-12-05 14:41:29.394795 +00:00,
6619,444,454,0,10,2023-12-05 14:44:25.887384 +00:00,32,391,LE-03847,2023-12-02 21:42:52.793541 +00:00,,3,F,2023-12-05 14:44:25.895622 +00:00,
6650,615,641,16,26,2023-12-05 14:58:56.161473 +00:00,32,423,LE-03878,2023-12-02 21:42:52.794159 +00:00,,3,F,2023-12-05 14:58:56.169318 +00:00,
6605,644,658,4,14,2023-12-05 15:40:43.000393 +00:00,32,377,LE-03833,2023-12-02 21:42:52.793166 +00:00,,3,F,2023-12-05 15:40:43.009059 +00:00,
6598,436,447,1,11,2023-12-07 00:10:46.464530 +00:00,32,369,LE-03826,2023-12-02 21:42:52.793019 +00:00,,3,F,2023-12-07 00:10:46.472488 +00:00,
6622,677,726,39,49,2023-12-07 00:13:58.999071 +00:00,32,394,LE-03850,2023-12-02 21:42:52.793601 +00:00,,3,F,2023-12-07 00:13:59.008524 +00:00,
6626,804,816,2,12,2023-12-07 00:14:20.073008 +00:00,32,399,LE-03854,2023-12-02 21:42:52.793680 +00:00,,3,F,2023-12-07 00:14:20.083832 +00:00,
5553,1965,1987,12,22,2023-09-05 15:24:27.564613 +00:00,29,356,LE-02781,,3,3,F,2023-09-05 15:24:27.572044 +00:00,3
6391,1791,1791,0,0,2023-11-01 20:11:38.111594 +00:00,31,507,LE-03619,2023-11-01 13:43:45.772598 +00:00,,3,F,2023-11-01 20:11:38.136701 +00:00,
6687,1175,1175,0,0,2023-12-04 14:08:10.660096 +00:00,32,458,LE-03915,2023-12-02 21:42:52.795038 +00:00,,3,F,2023-12-04 14:08:10.667987 +00:00,
6668,185,192,0,7,2023-12-04 14:09:57.604042 +00:00,32,439,LE-03896,2023-12-02 21:42:52.794652 +00:00,,3,F,2023-12-04 14:09:57.611930 +00:00,
6686,2700,2722,12,22,2023-12-04 14:10:49.024359 +00:00,32,457,LE-03914,2023-12-02 21:42:52.795018 +00:00,,3,F,2023-12-04 14:10:49.032831 +00:00,
6694,1581,1582,0,1,2023-12-04 14:12:02.761036 +00:00,32,465,LE-03922,2023-12-02 21:42:52.795184 +00:00,,3,F,2023-12-04 14:12:02.780642 +00:00,
6660,15,15,0,0,2023-12-04 14:13:00.444031 +00:00,32,432,LE-03888,2023-12-02 21:42:52.794359 +00:00,,3,F,2023-12-04 14:13:00.452730 +00:00,
6654,18,23,0,5,2023-12-04 14:32:22.660403 +00:00,32,427,LE-03882,2023-12-02 21:42:52.794239 +00:00,,3,F,2023-12-04 14:32:22.670026 +00:00,
6682,1329,1352,13,23,2023-12-04 14:34:55.899290 +00:00,32,453,LE-03910,2023-12-02 21:42:52.794938 +00:00,,3,F,2023-12-04 14:34:55.907860 +00:00,
6688,1220,1232,2,12,2023-12-04 14:42:28.730557 +00:00,32,459,LE-03916,2023-12-02 21:42:52.795058 +00:00,,3,F,2023-12-04 14:42:28.739917 +00:00,
6678,3566,3577,1,11,2023-12-04 14:46:59.525638 +00:00,32,449,LE-03906,2023-12-02 21:42:52.794858 +00:00,,3,F,2023-12-04 14:46:59.534123 +00:00,
6673,1163,1167,0,4,2023-12-04 15:04:20.287104 +00:00,32,444,LE-03901,2023-12-02 21:42:52.794758 +00:00,,3,F,2023-12-04 15:04:20.297644 +00:00,
6692,4847,4868,11,21,2023-12-04 15:05:19.176757 +00:00,32,463,LE-03920,2023-12-02 21:42:52.795143 +00:00,,3,F,2023-12-04 15:05:19.184703 +00:00,
6681,646,646,0,0,2023-12-04 15:18:47.526340 +00:00,32,452,LE-03909,2023-12-02 21:42:52.794918 +00:00,,3,F,2023-12-04 15:18:47.534584 +00:00,
6677,168,178,0,10,2023-12-04 15:26:55.791717 +00:00,32,448,LE-03905,2023-12-02 21:42:52.794838 +00:00,,3,F,2023-12-04 15:26:55.800095 +00:00,
6702,1300,1308,0,8,2023-12-04 15:42:45.481188 +00:00,32,473,LE-03930,2023-12-02 21:42:52.795344 +00:00,,3,F,2023-12-04 15:42:45.490474 +00:00,
6656,470,480,0,10,2023-12-04 15:53:55.147029 +00:00,32,429,LE-03884,2023-12-02 21:42:52.794278 +00:00,,3,F,2023-12-04 15:53:55.158492 +00:00,
6701,4478,4505,17,27,2023-12-04 16:10:31.668708 +00:00,32,472,LE-03929,2023-12-02 21:42:52.795324 +00:00,,3,F,2023-12-04 16:10:31.676990 +00:00,
6662,3,15,2,12,2023-12-04 16:11:18.226419 +00:00,32,1040,LE-03890,2023-12-02 21:42:52.794399 +00:00,,3,F,2023-12-04 16:11:18.236282 +00:00,
6666,109,119,0,10,2023-12-04 16:40:11.903182 +00:00,32,437,LE-03894,2023-12-02 21:42:52.794494 +00:00,,3,F,2023-12-04 16:40:11.914016 +00:00,
6655,629,671,32,42,2023-12-04 16:41:14.009892 +00:00,32,428,LE-03883,2023-12-02 21:42:52.794259 +00:00,,3,F,2023-12-04 16:41:14.020311 +00:00,
6669,904,905,0,1,2023-12-04 16:59:49.978932 +00:00,32,440,LE-03897,2023-12-02 21:42:52.794677 +00:00,,3,F,2023-12-04 16:59:49.987117 +00:00,
6690,2979,2996,7,17,2023-12-04 17:01:34.966181 +00:00,32,461,LE-03918,2023-12-02 21:42:52.795098 +00:00,,3,F,2023-12-04 17:01:34.974639 +00:00,
6693,1155,1163,0,8,2023-12-04 17:06:23.856328 +00:00,32,464,LE-03921,2023-12-02 21:42:52.795163 +00:00,,3,F,2023-12-04 17:06:23.865789 +00:00,
6689,839,841,0,2,2023-12-04 17:07:53.451854 +00:00,32,460,LE-03917,2023-12-02 21:42:52.795078 +00:00,,3,F,2023-12-04 17:07:53.461302 +00:00,
6667,43,53,0,10,2023-12-04 17:08:38.516751 +00:00,32,438,LE-03895,2023-12-02 21:42:52.794513 +00:00,,3,F,2023-12-04 17:08:38.530357 +00:00,
